"team_name","fifa_code","player_name","position","matches_played","matches_started","minutes_played","goals","assists","yellow_cards","red_cards","own_goals","saves","goals_conceded"
"New Zealand","NZL","Liberato Gianpaolo Cacace","DEF",3,3,223,0,0,0,0,0,NA,NA
"New Zealand","NZL","Alex Arthur Rufer","MID",0,0,0,0,0,0,0,0,NA,NA
"New Zealand","NZL","Nando Zen Pijnaker","DEF",0,0,0,0,0,0,0,0,NA,NA
"New Zealand","NZL","Finn Surman","DEF",3,3,270,1,0,0,0,0,NA,NA
"New Zealand","NZL","Kosta Barbarouses","FWD",0,0,0,0,0,0,0,0,NA,NA
"New Zealand","NZL","Benjamin Peter Waine","FWD",0,0,0,0,0,0,0,0,NA,NA
"New Zealand","NZL","Benjamin Craig Old","MID",3,0,90,0,0,0,0,0,NA,NA
"New Zealand","NZL","Mc","MID",3,2,160,0,0,0,0,0,NA,NA
"New Zealand","NZL","Jesse Carmichael Randall","FWD",3,0,59,0,0,0,0,0,NA,NA
"New Zealand","NZL","Michael Cornelis Woud","GK",0,0,0,0,0,0,0,0,0,0
"New Zealand","NZL","Ryan Jared Thomas","MID",3,1,82,0,0,0,0,0,NA,NA
"New Zealand","NZL","Callan Rennie Elliot","DEF",1,0,12,0,0,0,0,0,NA,NA
"New Zealand","NZL","Lachlan Ryan Bayliss","MID",0,0,0,0,0,0,0,0,NA,NA
"New Zealand","NZL","Thomas Jefferson Smith","DEF",0,0,0,0,0,0,0,0,NA,NA
"Spain","ESP","David Raya","GK",4,3,300,0,0,0,0,0,8,1
"Spain","ESP","Marc Pubill","DEF",1,0,1,0,0,0,0,0,NA,NA
"Spain","ESP","Alejandro Grimaldo","DEF",3,3,270,0,0,0,0,0,NA,NA
"Spain","ESP","Eric Garcia","DEF",4,3,291,0,0,0,0,0,NA,NA
"Spain","ESP","Marcos Llorente","DEF",2,2,180,0,1,0,0,0,NA,NA
"Spain","ESP","Mikel Merino","MID",8,4,442,1,0,0,0,0,NA,NA
"Spain","ESP","Ferran Torres","FWD",6,1,246,1,1,0,0,0,NA,NA
"Spain","ESP","Fabian Ruiz","MID",5,2,184,0,0,0,0,0,NA,NA
"Spain","ESP","Pablo Gavi","MID",2,1,76,0,0,0,0,0,NA,NA
"Spain","ESP","Daniel Olmo","FWD",8,6,516,1,2,0,0,0,NA,NA
"Spain","ESP","Yeremy Jesús Pino","FWD",2,0,68,0,0,0,0,0,NA,NA
"Spain","ESP","Pedro Antonio Porro","DEF",6,6,570,2,0,0,0,0,NA,NA
"Spain","ESP","Joan Garcia","GK",0,0,0,0,0,0,0,0,0,0
"Spain","ESP","Aymeric Laporte","DEF",5,5,459,0,1,0,0,0,NA,NA
"Spain","ESP","Alejandro Baena","MID",7,7,543,1,1,0,0,0,NA,NA
"Spain","ESP","Rodrigo Rodri","MID",5,5,477,0,0,0,0,0,NA,NA
"Spain","ESP","Nicholas Williams","FWD",4,0,91,0,1,0,0,0,NA,NA
"Spain","ESP","Martin Zubimendi","MID",3,3,270,0,0,0,0,0,NA,NA
"Spain","ESP","Lamine Yamal Yamal","FWD",8,7,616,2,0,0,0,0,NA,NA
"Spain","ESP","Pedro Pedri","MID",8,7,638,0,0,0,0,0,NA,NA
"Spain","ESP","Mikel Oyarzabal","FWD",6,5,394,5,1,0,0,0,NA,NA
"Spain","ESP","Pau Cubarsi","DEF",5,5,480,0,0,0,0,0,NA,NA
"Spain","ESP","Unai Simon","GK",5,5,480,0,0,0,0,0,13,0
"Spain","ESP","Marc Cucurella","DEF",8,8,750,0,2,0,0,0,NA,NA
"Spain","ESP","Victor Munoz","FWD",0,0,0,0,0,0,0,0,NA,NA
"Spain","ESP","Borja Iglesias","FWD",0,0,0,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","José Vozinha","GK",4,4,390,0,0,0,0,0,23,5
"Cabo Verde","CPV","Ianique Stopira","DEF",0,0,0,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","Alberto Diney","DEF",4,4,390,0,0,0,0,1,NA,NA
"Cabo Verde","CPV","Carlos Pico Lopes","DEF",4,4,390,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","Evans Logan Costa","DEF",0,0,0,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","Lenini Kevin Pina","MID",4,4,350,1,0,0,0,0,NA,NA
"Cabo Verde","CPV","Eduardo Jovane","MID",2,2,141,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","Paulo Joao Paulo","MID",2,1,104,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","BENCHIMOLGilson Gilson","FWD",2,1,78,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","Gregory Jamiro Monteiro","MID",4,3,283,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","RODRIGUESGarry Garry","MID",2,1,77,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","Salomão Marcio","GK",0,0,0,0,0,0,0,0,0,0
"Cabo Verde","CPV","CABRALSidny Sidny Lopes","DEF",3,3,286,1,0,0,0,0,NA,NA
"Cabo Verde","CPV","Deroy Deroy Duarte","MID",4,2,263,1,0,0,0,0,NA,NA
"Cabo Verde","CPV","Michael Laros Duarte","MID",4,2,167,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","SEMEDOJair Yannick","MID",2,0,30,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","Johnson Willy","MID",3,1,130,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","Emanuel Telmo","MID",2,1,57,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","Dailon Dailon Livramento","FWD",3,2,175,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","Isaac Ryan","FWD",4,4,331,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","Miguel Nuno Da Costa","MID",4,1,157,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","MOREIRASteven Steven","DEF",4,3,301,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","Joaquim Cj Dos Santos","GK",0,0,0,0,0,0,0,0,0,0
"Cabo Verde","CPV","Fabricio Wagner Pina","DEF",1,1,90,0,0,1,0,0,NA,NA
"Cabo Verde","CPV","PIRESKelvin Kelvin","DEF",0,0,0,0,0,0,0,0,NA,NA
"Cabo Verde","CPV","Sandro Helio Varela","MID",3,0,101,1,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Dhahi Nawaf Alaqidi","GK",0,0,0,0,0,0,0,0,0,0
"Saudi Arabia","KSA","Hassan Ali Majrashi","DEF",0,0,0,0,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Mohammed Ali Lajami","DEF",3,1,148,0,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Ali Abdulelah Alamri","DEF",3,3,240,1,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Mohammed Hassan Altambakti","DEF",3,3,213,0,0,0,0,1,NA,NA
"Saudi Arabia","KSA","Essa Nasser Aldawsari","MID",3,2,207,0,0,1,0,0,NA,NA
"Saudi Arabia","KSA","Fahad Musab Aljuwayr","MID",3,2,153,0,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Yahya Aiman Yahya","FWD",0,0,0,0,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Tariq Feras","FWD",3,3,240,0,0,1,0,0,NA,NA
"Saudi Arabia","KSA","Mohammed Salem Aldawsari","FWD",3,3,245,0,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Khalid Saleh","FWD",0,0,0,0,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Abdullah Saud Abdulhamid","DEF",3,3,270,0,0,1,0,0,NA,NA
"Saudi Arabia","KSA","Meshari Nawaf Bu Washl","DEF",2,1,91,0,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Kadish Hassan","DEF",0,0,0,0,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Mohammed Abdullah Alkhaibari","MID",3,3,182,0,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Mubarak Ziyad Aljohani","MID",0,0,0,0,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Essa Khalid Alghannam","FWD",1,0,1,0,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Mohsen Ala Alhajji","MID",2,0,31,0,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Abdulrahman Abdullah Alhamddan","FWD",3,0,70,0,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Ahmed Sultan Mandash","FWD",1,1,65,0,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Khalil Mohammed Alowais","GK",3,3,270,0,0,0,0,0,18,5
"Saudi Arabia","KSA","Ali Ahmed","GK",0,0,0,0,0,0,0,0,0,0
"Saudi Arabia","KSA","Ibrahim Mohamed","MID",3,2,224,0,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Saad Moteb Alharbi","DEF",3,2,188,0,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Abdullatif Jehad Thikri","DEF",0,0,0,0,0,0,0,0,NA,NA
"Saudi Arabia","KSA","Waheeb Mohammed Abu Alshamat","DEF",3,1,136,0,0,0,0,0,NA,NA
"Uruguay","URU","Sergio Ramón Rochet","GK",1,0,44,0,0,0,0,0,0,0
"Uruguay","URU","José María Gimenez","DEF",0,0,0,0,0,0,0,0,NA,NA
"Uruguay","URU","Sebastián Enzo Caceres","DEF",3,3,270,0,0,0,0,0,NA,NA
"Uruguay","URU","Ronald Federico Araujo","DEF",0,0,0,0,0,0,0,0,NA,NA
"Uruguay","URU","Manuel Ugarte","MID",3,3,187,0,0,0,0,0,NA,NA
"Uruguay","URU","Rodrigo Bentancur","MID",3,3,270,0,0,0,0,0,NA,NA
"Uruguay","URU","Diego Nicolás De La Cruz","MID",3,0,83,0,0,0,0,0,NA,NA
"Uruguay","URU","Federico Santiago Valverde","MID",3,3,236,0,1,0,0,0,NA,NA
"Uruguay","URU","Darwin Gabriel Nunez","FWD",3,2,156,0,0,0,0,0,NA,NA
"Uruguay","URU","Giorgian Daniel De Arrascaeta","MID",0,0,0,0,0,0,0,0,NA,NA
"Uruguay","URU","Facundo Pellistri","FWD",0,0,0,0,0,0,0,0,NA,NA
"Uruguay","URU","Santiago Andres Mele","GK",0,0,0,0,0,0,0,0,0,0
"Uruguay","URU","Guillermo Varela","DEF",3,3,270,0,0,0,0,0,NA,NA
"Uruguay","URU","Agustin Canobbio","MID",3,2,224,1,0,0,0,0,NA,NA
"Uruguay","URU","Emiliano Martinez","MID",0,0,0,0,0,0,0,0,NA,NA
"Uruguay","URU","Mathías Olivera","DEF",3,3,270,0,0,0,0,0,NA,NA
"Uruguay","URU","Matías Nicolas Vina","DEF",1,1,46,0,0,0,0,0,NA,NA
"Uruguay","URU","Paul Brian Rodriguez","FWD",3,0,38,0,0,0,0,0,NA,NA
"Uruguay","URU","Rodrigo Sebastian Aguirre","FWD",1,0,1,0,0,0,0,0,NA,NA
"Uruguay","URU","Maximiliano Javier Araujo","MID",3,3,252,2,1,0,0,0,NA,NA
"Uruguay","URU","Federico Sebastian Vinas","FWD",3,2,194,0,0,0,0,0,NA,NA
"Uruguay","URU","Joaquin Piquerez","MID",0,0,0,0,0,0,0,0,NA,NA
"Uruguay","URU","Nestor Fernando Muslera","GK",3,3,226,0,0,0,0,0,9,4
"Uruguay","URU","Santiago Ignacio Bueno","DEF",0,0,0,0,0,0,0,0,NA,NA
"Uruguay","URU","Juan Manuel Sanabria","MID",3,2,204,0,0,0,0,0,NA,NA
"Uruguay","URU","Radrigo Zalazar","MID",0,0,0,0,0,0,0,0,NA,NA
"France","FRA","Brice Lauriche Samba","GK",2,2,180,0,0,0,0,0,6,2
"France","FRA","Malo Arthur Gusto","DEF",4,1,116,0,0,0,0,0,NA,NA
"France","FRA","Lucas Digne","DEF",3,2,213,0,0,0,0,0,NA,NA
"France","FRA","Dayotchanculle Oswald Upamecano","DEF",8,7,661,0,1,0,0,0,NA,NA
"France","FRA","Jules Olivier Kounde","DEF",8,7,605,0,0,0,0,0,NA,NA
"France","FRA","Emmanuel Boris Kone","MID",5,5,450,0,0,0,0,0,NA,NA
"France","FRA","Masour Ousmane Dembele","FWD",6,4,363,5,2,0,0,0,NA,NA
"France","FRA","Aurélien Djani Tchouameni","MID",6,6,540,0,1,1,0,0,NA,NA
"France","FRA","Marcus Lilian Thuram","FWD",1,0,1,0,0,0,0,0,NA,NA
"France","FRA","Kylian Mbappe","FWD",8,8,711,10,4,0,0,0,NA,NA
"France","FRA","Michael Akpovie Olise","FWD",8,8,668,0,8,0,0,0,NA,NA
"France","FRA","Bradley Jean-Manuel Essolisa Barcola","FWD",6,2,283,4,1,0,0,0,NA,NA
"France","FRA","N'golo Kante","MID",0,0,0,0,0,0,0,0,NA,NA
"France","FRA","Adrien Thibault Marie Rabiot","MID",4,4,360,0,1,0,0,0,NA,NA
"France","FRA","Ibrahima Konate","DEF",2,1,59,0,0,0,0,0,NA,NA
"France","FRA","Mike Peterson Maignan","GK",6,6,540,0,0,0,0,0,15,8
"France","FRA","William Alain André Gabriel Saliba","DEF",6,6,540,0,0,0,0,0,NA,NA
"France","FRA","Warren Marie Jean-Pierre Zaire-Emery","MID",4,4,360,0,0,0,0,0,NA,NA
"France","FRA","Théo Bernard François Hernandez","DEF",4,3,237,0,0,0,0,0,NA,NA
"France","FRA","Désiré Nonka-Maho Doue","FWD",5,3,259,1,0,0,0,0,NA,NA
"France","FRA","Lucas Francois Bernard Hernandez","DEF",0,0,0,0,0,0,0,0,NA,NA
"France","FRA","Jean-Philippe Mateta","FWD",2,0,9,0,0,0,0,0,NA,NA
"France","FRA","Robin François Philippe Risser","GK",0,0,0,0,0,0,0,0,0,0
"France","FRA","Mathis Rayan Cherki","MID",8,4,370,0,0,0,0,0,NA,NA
"France","FRA","Maghnes Akliouche","MID",1,0,7,0,0,0,0,0,NA,NA
"France","FRA","Maxence Guy Lacroix","DEF",5,5,450,0,0,0,0,0,NA,NA
"Senegal","SEN","Yehvann Djibril Victor Diouf","GK",0,0,0,0,0,0,0,0,0,0
"Senegal","SEN","Mamadou Sarr","DEF",0,0,0,0,0,0,0,0,NA,NA
"Senegal","SEN","Kalidou Koulibaly","DEF",2,2,162,0,0,0,0,0,NA,NA
"Senegal","SEN","Abdoulaye Seck","DEF",1,1,58,0,1,1,0,0,NA,NA
"Senegal","SEN","Idrissa Gana Gueye","MID",4,4,363,0,0,0,0,0,NA,NA
"Senegal","SEN","Ismaila Pathe Ciss","MID",4,1,181,0,0,0,0,0,NA,NA
"Senegal","SEN","Assane Diao","FWD",1,0,9,0,0,0,0,0,NA,NA
"Senegal","SEN","Lamine Camara","MID",4,3,248,0,1,0,0,0,NA,NA
"Senegal","SEN","Ahmadou Bamba Mbacke Dieng","FWD",1,0,7,0,0,0,0,0,NA,NA
"Senegal","SEN","Sadio Mane","FWD",4,4,363,0,1,0,0,0,NA,NA
"Senegal","SEN","Nicolas Jackson","FWD",4,2,234,0,1,0,0,0,NA,NA
"Senegal","SEN","Pape Cherif Ndiaye","FWD",0,0,0,0,0,0,0,0,NA,NA
"Senegal","SEN","Iliman Cheikh Baroy Ndiaye","FWD",3,1,114,1,2,0,0,0,NA,NA
"Senegal","SEN","Ismail Joshua Jakobs","DEF",3,2,219,0,0,0,0,0,NA,NA
"Senegal","SEN","Krepin Diatta","DEF",4,4,390,0,0,0,0,0,NA,NA
"Senegal","SEN","Edouard Osoque Mendy","GK",2,2,153,0,0,0,0,0,7,6
"Senegal","SEN","Pape Matar Sarr","MID",2,0,65,0,0,0,0,0,NA,NA
"Senegal","SEN","Ismaila Sarr","FWD",4,4,366,4,1,0,0,0,NA,NA
"Senegal","SEN","Moussa Niakhate","DEF",4,4,390,0,1,0,0,0,NA,NA
"Senegal","SEN","Ibrahim Mbaye","FWD",4,1,154,1,0,0,0,0,NA,NA
"Senegal","SEN","Habib Mbacke Diarra","MID",3,2,144,2,0,0,0,0,NA,NA
"Senegal","SEN","Bara Sapoko Ndiaye","MID",1,0,25,0,0,0,0,0,NA,NA
"Senegal","SEN","Mory Diaw","GK",3,2,237,0,0,0,0,0,3,3
"Senegal","SEN","Antoine Alpha Mendy","DEF",0,0,0,0,0,0,0,0,NA,NA
"Senegal","SEN","El Hadji Malick Diouf","DEF",3,2,171,0,0,0,0,0,NA,NA
"Senegal","SEN","Pape Alassane Gueye","MID",4,3,237,2,1,1,0,0,NA,NA
"Iraq","IRQ","Talib Raheem Fahad Talib","GK",0,0,0,0,0,0,0,0,0,0
"Iraq","IRQ","Ghareeb Solaka Rebin Sulaka","DEF",2,1,120,0,0,0,1,0,NA,NA
"Iraq","IRQ","Haydar Hussein Hussein","DEF",2,2,163,0,0,0,0,1,NA,NA
"Iraq","IRQ","Tahseen Abd Zaid Zaid","DEF",2,2,150,0,0,0,0,0,NA,NA
"Iraq","IRQ","Hashim Rahman Akam Hashim","DEF",3,3,270,0,0,0,0,0,NA,NA
"Iraq","IRQ","Younus Hashim Munaf Younus","DEF",1,0,74,0,0,0,0,0,NA,NA
"Iraq","IRQ","Wali Faeq Youssef Amyn","MID",1,0,30,0,0,0,0,0,NA,NA
"Iraq","IRQ","Bayesh Kamil Ibrahim Bayesh","MID",3,3,236,0,0,0,0,0,NA,NA
"Iraq","IRQ","Ibrahim Karim Ali Alhamadi","FWD",3,2,180,0,0,0,0,0,NA,NA
"Iraq","IRQ","Ali Kadhim Mohanad Ali","FWD",1,0,12,0,0,0,0,0,NA,NA
"Iraq","IRQ","Ihab Ahmed Ahmed","FWD",3,2,123,0,0,0,0,0,NA,NA
"Iraq","IRQ","Hasan Hachim Jalal Hassan","GK",2,1,134,0,0,0,0,0,7,4
"Iraq","IRQ","Yousif Hashim Ali Yousif","FWD",1,0,33,0,0,0,0,0,NA,NA
"Iraq","IRQ","Aamar Iqbal Zidane","MID",3,2,188,0,0,0,0,0,NA,NA
"Iraq","IRQ","Hasan Maknazi Ahmed Maknazi","DEF",1,0,33,0,0,0,0,0,NA,NA
"Iraq","IRQ","Fouad Aboud Amir Alammari","MID",3,3,248,0,1,1,0,0,NA,NA
"Iraq","IRQ","Jasim Elaibi Ali Jasim","FWD",2,2,130,0,0,0,0,0,NA,NA
"Iraq","IRQ","Hussein Ghadhban Aymen","FWD",2,2,116,1,0,0,0,0,NA,NA
"Iraq","IRQ","Yakob William Kevin Yakob","MID",1,0,23,0,0,0,0,0,NA,NA
"Iraq","IRQ","Hazar Anwar Aimar","MID",1,0,22,0,0,0,0,0,NA,NA
"Iraq","IRQ","Jabbar Hussein Marko Farji","FWD",2,0,53,0,0,0,0,0,NA,NA
"Iraq","IRQ","Basil Fadhil Ahmed","GK",2,2,136,0,0,0,0,0,9,8
"Iraq","IRQ","Ghazi Salih Merchas","DEF",3,3,270,0,0,1,0,0,NA,NA
"Iraq","IRQ","Ismael Khaleel Zaid Ismael","MID",2,2,119,0,0,0,0,0,NA,NA
"Iraq","IRQ","Saadoon Abbood Mustafa","DEF",1,0,17,0,0,0,0,0,NA,NA
"Iraq","IRQ","Dhia Jirjis Frans","DEF",1,1,90,0,0,0,0,0,NA,NA
"Norway","NOR","Ørjan Haskjold Nyland","GK",5,5,450,0,0,0,0,0,15,7
"Norway","NOR","Morten Thorsby","MID",1,0,44,0,0,0,0,0,NA,NA
"Norway","NOR","Kristoffer Vassbakk Köpp Ajer","DEF",5,5,450,0,0,0,0,0,NA,NA
"Norway","NOR","Leo Skiri Ostigard","DEF",4,1,114,1,0,0,0,0,NA,NA
"Norway","NOR","David Møller Moller Wolfe","DEF",4,4,343,0,1,0,0,0,NA,NA
"Norway","NOR","Patrick Berg","MID",5,3,323,0,2,1,0,0,NA,NA
"Norway","NOR","Alexander Sorloth","FWD",4,4,273,0,0,0,0,0,NA,NA
"Norway","NOR","Sander Gard Bolin Berge","MID",5,5,450,0,0,0,0,0,NA,NA
"Norway","NOR","Erling Braut Haaland","FWD",5,5,450,7,0,0,0,0,NA,NA
"Norway","NOR","Martín Odegaard","MID",5,4,381,0,3,0,0,0,NA,NA
"Norway","NOR","Jørgen Strand Strand Larsen","FWD",1,1,90,0,0,0,0,0,NA,NA
"Norway","NOR","Sander Tangvik","GK",0,0,0,0,0,0,0,0,0,0
"Norway","NOR","Egil Selvik","GK",1,1,90,0,0,0,0,0,4,4
"Norway","NOR","Fredrik Aursnes","MID",6,4,333,0,0,0,0,0,NA,NA
"Norway","NOR","Fredrik André Bjorkan","DEF",2,2,136,0,0,0,0,0,NA,NA
"Norway","NOR","Marcus Holmgren Holmgren Pedersen","DEF",4,2,294,1,0,0,0,0,NA,NA
"Norway","NOR","Torbjørn Lysaker Heggem","DEF",5,5,444,0,0,0,0,0,NA,NA
"Norway","NOR","Kristian Thorstvedt","MID",3,2,153,0,0,0,0,0,NA,NA
"Norway","NOR","Thelonious Gerard Aasgaard","MID",1,1,90,1,0,0,0,0,NA,NA
"Norway","NOR","Antonio Eromonsele Nordby Nusa","FWD",6,5,357,1,0,0,0,0,NA,NA
"Norway","NOR","Andreas Rædergård Schjelderup","MID",6,1,213,1,2,0,0,0,NA,NA
"Norway","NOR","Oscar Bobb","MID",6,2,260,0,0,0,0,0,NA,NA
"Norway","NOR","Jens Petter Hauge","MID",1,0,7,0,0,0,0,0,NA,NA
"Norway","NOR","Sondre Klingen Langas","DEF",1,0,24,0,0,0,0,0,NA,NA
"Norway","NOR","Henrik Sælebakke Falchener","DEF",1,1,66,0,0,0,0,0,NA,NA
"Norway","NOR","Julian Ryerson","FWD",3,3,166,0,0,0,0,0,NA,NA
"Argentina","ARG","Juan Agustín Musso","GK",3,2,210,0,0,0,0,0,4,3
"Argentina","ARG","Marcos Nicolás Senesi","DEF",4,3,289,0,0,0,0,0,NA,NA
"Argentina","ARG","Nicolás Alejandro Tagliafico","DEF",5,3,334,0,0,0,0,0,NA,NA
"Argentina","ARG","Gonzalo Ariel Montiel","DEF",4,2,137,0,0,0,0,0,NA,NA
"Argentina","ARG","Leandro Daniel Paredes","MID",5,2,273,0,0,0,0,0,NA,NA
"Argentina","ARG","Lisandro Martinez","DEF",7,7,595,1,0,0,0,0,NA,NA
"Argentina","ARG","Rodrigo Javier De Paul","MID",5,4,343,0,1,0,0,0,NA,NA
"Argentina","ARG","Valentin Barco","MID",3,2,199,0,0,0,0,0,NA,NA
"Argentina","ARG","Julián Alvarez","FWD",8,5,571,2,0,0,0,0,NA,NA
"Argentina","ARG","Lionel Andrés Messi","FWD",8,5,590,8,4,0,0,0,NA,NA
"Argentina","ARG","Giovani Lo Celso","MID",1,1,60,1,0,0,0,0,NA,NA
"Argentina","ARG","Geronimo Rulli","GK",0,0,0,0,0,0,0,0,0,0
"Argentina","ARG","Cristian Gabriel Romero","DEF",7,7,596,1,0,0,0,0,NA,NA
"Argentina","ARG","Exequiel Alejandro Palacios","MID",3,3,270,0,0,0,0,0,NA,NA
"Argentina","ARG","Nicolas Ivan Gonzalez","MID",5,1,189,0,1,0,0,0,NA,NA
"Argentina","ARG","Thiago Ezequiel Almada","FWD",4,3,212,0,0,0,0,0,NA,NA
"Argentina","ARG","Giuliano Simeone","FWD",3,2,194,0,0,0,0,0,NA,NA
"Argentina","ARG","Nicolas Paz","FWD",4,3,250,0,0,0,0,0,NA,NA
"Argentina","ARG","Nicolas Hernan Gonzalo Otamendi","DEF",5,1,228,0,0,0,0,0,NA,NA
"Argentina","ARG","Alexis Mac Allister","MID",8,7,720,1,1,0,0,0,NA,NA
"Argentina","ARG","Jose Manuel Alberto Lopez","FWD",2,0,38,0,1,0,0,0,NA,NA
"Argentina","ARG","Lautaro Javier Martinez","FWD",6,4,281,3,0,0,0,0,NA,NA
"Argentina","ARG","Damián Emiliano Martinez","GK",6,6,600,0,0,0,0,0,12,5
"Argentina","ARG","Enzo Jeremías Fernandez","MID",7,7,663,1,0,0,0,0,NA,NA
"Argentina","ARG","Facundo Axel Medina","DEF",4,3,308,0,1,0,0,0,NA,NA
"Argentina","ARG","Nahuel Molina","DEF",7,5,553,0,0,0,0,0,NA,NA
"Algeria","ALG","Melvin Feycal Mastil","GK",0,0,0,0,0,0,0,0,0,0
"Algeria","ALG","Aissa Mandi","DEF",4,4,360,0,0,0,0,0,NA,NA
"Algeria","ALG","Achref Abada","DEF",0,0,0,0,0,0,0,0,NA,NA
"Algeria","ALG","Mohamed Amine Tougai","DEF",0,0,0,0,0,0,0,0,NA,NA
"Algeria","ALG","Zineddine Belaid","DEF",2,0,23,0,0,0,0,0,NA,NA
"Algeria","ALG","Ramiz Larbi Zerrouki","MID",3,2,111,0,0,0,0,0,NA,NA
"Algeria","ALG","Riyad Karim Mahrez","FWD",4,3,282,2,2,0,0,0,NA,NA
"Algeria","ALG","Houssem-Eddine Chaabane Aouar","MID",3,2,174,0,2,0,0,0,NA,NA
"Algeria","ALG","Amine Ferid Gouiri","FWD",4,3,253,1,0,0,0,0,NA,NA
"Algeria","ALG","Fares Chaibi","MID",4,4,360,0,0,0,0,0,NA,NA
"Algeria","ALG","Anis Hadj Moussa","FWD",3,1,97,0,0,0,0,0,NA,NA
"Algeria","ALG","Ahmed Nadhir Benbouali","FWD",1,0,45,1,0,0,0,0,NA,NA
"Algeria","ALG","Jaouen Djimmy Hadjam","DEF",3,1,108,0,0,0,0,0,NA,NA
"Algeria","ALG","Hicham Boudaoui","MID",3,2,128,0,0,0,0,0,NA,NA
"Algeria","ALG","Rayan Ait-Nouri","DEF",4,3,284,0,0,0,0,0,NA,NA
"Algeria","ALG","Oussama Benbot","GK",1,1,90,0,0,0,0,0,0,3
"Algeria","ALG","Rafik Belghali","DEF",4,4,333,1,0,0,0,0,NA,NA
"Algeria","ALG","Mohammed Elamine Amoura","FWD",1,0,26,0,0,0,0,0,NA,NA
"Algeria","ALG","Nabil Bentaleb","MID",4,3,288,0,0,0,0,0,NA,NA
"Algeria","ALG","Adil Boulbina","FWD",2,0,16,0,0,0,0,0,NA,NA
"Algeria","ALG","Selmane Rami Bensebaini","DEF",4,4,341,0,0,0,0,0,NA,NA
"Algeria","ALG","Ibrahim Maza","MID",4,4,352,0,0,0,0,0,NA,NA
"Algeria","ALG","Luca Zinedine Zidane","GK",3,3,270,0,0,0,0,0,8,6
"Algeria","ALG","Yassine Titraoui","MID",0,0,0,0,0,0,0,0,NA,NA
"Algeria","ALG","Fares Ghedjemis","FWD",1,0,1,0,0,0,0,0,NA,NA
"Algeria","ALG","Samir Sophian Chergui","DEF",1,0,19,0,0,0,0,0,NA,NA
"Austria","AUT","Alexander Schlager","GK",4,4,360,0,0,0,0,0,12,9
"Austria","AUT","David Leopold Affengruber","DEF",0,0,0,0,0,0,0,0,NA,NA
"Austria","AUT","Kevin Danso","DEF",4,2,239,0,0,0,0,0,NA,NA
"Austria","AUT","Xaver Schlager","MID",4,4,240,0,1,0,0,0,NA,NA
"Austria","AUT","Stefan Posch","DEF",4,4,332,0,0,0,0,0,NA,NA
"Austria","AUT","Nicolas Seiwald","MID",4,4,315,0,1,0,0,0,NA,NA
"Austria","AUT","Marko Arnautovic","FWD",4,1,143,2,0,0,0,0,NA,NA
"Austria","AUT","David Alaba","DEF",4,4,278,0,1,0,0,0,NA,NA
"Austria","AUT","Marcel Sabitzer","MID",4,4,360,1,0,0,0,0,NA,NA
"Austria","AUT","Florian Grillitsch","MID",2,0,89,0,0,0,0,0,NA,NA
"Austria","AUT","Michael Gregoritsch","FWD",3,2,189,0,1,0,0,0,NA,NA
"Austria","AUT","Florian Wiegele","GK",0,0,0,0,0,0,0,0,0,0
"Austria","AUT","Patrick Pentz","GK",0,0,0,0,0,0,0,0,0,0
"Austria","AUT","Saša Kalajdzic","FWD",3,1,77,1,0,0,0,0,NA,NA
"Austria","AUT","Philipp Lienhart","DEF",2,2,180,0,0,0,0,0,NA,NA
"Austria","AUT","Phillip Mwene","DEF",2,2,149,0,0,0,0,0,NA,NA
